# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2
0.0000000; 202.4042058; 1.8132394; -1.5812013; 0.0000063; 29.9999713; 0.0006854
0.4998148; 202.9039936; 1.8080401; -1.5811956; 0.0000165; 29.9999827; 0.0000949
0.9996296; 203.4037814; 1.8028449; -1.5811852; 0.0000255; 29.9999843; -0.0000075
1.4994445; 203.9035693; 1.7976561; -1.5811703; 0.0000340; 29.9999842; -0.0000033
1.9992593; 204.4033573; 1.7924757; -1.5811512; 0.0000421; 29.9999841; -0.0000001
2.4990741; 204.9031454; 1.7873058; -1.5811282; 0.0000499; 29.9999841; 0.0000001
2.9988889; 205.4029336; 1.7821484; -1.5811013; 0.0000579; 29.9999841; 0.0000000
3.4987038; 205.9027220; 1.7770055; -1.5810703; 0.0000662; 29.9999841; 0.0000000
3.9985186; 206.4025105; 1.7718792; -1.5810350; 0.0000749; 29.9999841; 0.0000000
4.4983334; 206.9022992; 1.7667716; -1.5809953; 0.0000840; 29.9999841; 0.0000000
4.9981482; 207.4020882; 1.7616850; -1.5809509; 0.0000935; 29.9999841; 0.0000000
5.4979630; 207.9018773; 1.7566217; -1.5809017; 0.0001034; 29.9999841; 0.0000000
5.9977779; 208.4016667; 1.7515844; -1.5808474; 0.0001138; 29.9999841; 0.0000000
6.4975927; 208.9014564; 1.7465754; -1.5807879; 0.0001245; 29.9999841; 0.0000000
6.9974075; 209.4012465; 1.7415976; -1.5807228; 0.0001357; 29.9999841; 0.0000000
7.4972223; 209.9010368; 1.7366537; -1.5806521; 0.0001473; 29.9999841; 0.0000000
7.9970371; 210.4008275; 1.7317466; -1.5805755; 0.0001594; 29.9999841; 0.0000000
8.4968520; 210.9006186; 1.7268793; -1.5804927; 0.0001718; 29.9999841; 0.0000000
8.9966668; 211.4004101; 1.7220550; -1.5804036; 0.0001847; 29.9999841; 0.0000000
9.4964816; 211.9002020; 1.7172768; -1.5803080; 0.0001980; 29.9999841; 0.0000000
9.9962964; 212.3999945; 1.7125481; -1.5802056; 0.0002117; 29.9999841; 0.0000000
10.4961113; 212.8997874; 1.7078723; -1.5800963; 0.0002258; 29.9999841; 0.0000000
10.9959261; 213.3995808; 1.7032529; -1.5799798; 0.0002403; 29.9999841; 0.0000000
11.4957409; 213.8993748; 1.6986936; -1.5798560; 0.0002551; 29.9999841; 0.0000000
11.9955557; 214.3991693; 1.6941980; -1.5797247; 0.0002703; 29.9999841; 0.0000000
12.4953705; 214.8989645; 1.6897700; -1.5795857; 0.0002858; 29.9999841; 0.0000000
12.9951854; 215.3987602; 1.6854133; -1.5794389; 0.0003015; 29.9999841; 0.0000000
13.4950002; 215.8985567; 1.6811320; -1.5792842; 0.0003175; 29.9999841; 0.0000000
13.9948150; 216.3983538; 1.6769300; -1.5791215; 0.0003336; 29.9999841; 0.0000000
14.4946298; 216.8981516; 1.6728113; -1.5789507; 0.0003499; 29.9999841; 0.0000000
14.9944446; 217.3979500; 1.6687801; -1.5787717; 0.0003663; 29.9999841; 0.0000000
15.4942595; 217.8977493; 1.6648403; -1.5785845; 0.0003826; 29.9999841; 0.0000000
15.9940743; 218.3975492; 1.6609962; -1.5783892; 0.0003989; 29.9999841; 0.0000000
16.4938891; 218.8973500; 1.6572517; -1.5781858; 0.0004151; 29.9999841; 0.0000000
16.9937039; 219.3971514; 1.6536109; -1.5779743; 0.0004310; 29.9999841; 0.0000000
17.4935188; 219.8969537; 1.6500777; -1.5777550; 0.0004467; 29.9999841; 0.0000000
17.9933336; 220.3967567; 1.6466562; -1.5775279; 0.0004619; 29.9999841; 0.0000000
18.4931484; 220.8965605; 1.6433500; -1.5772934; 0.0004765; 29.9999841; 0.0000000
18.9929632; 221.3963651; 1.6401628; -1.5770517; 0.0004906; 29.9999841; 0.0000000
19.4927780; 221.8961704; 1.6370981; -1.5768031; 0.0005038; 29.9999842; 0.0000000
19.9925929; 222.3959765; 1.6341593; -1.5765482; 0.0005162; 29.9999842; 0.0000000
20.4924077; 222.8957833; 1.6313494; -1.5762873; 0.0005275; 29.9999842; 0.0000000
20.9922225; 223.3955909; 1.6286713; -1.5760211; 0.0005377; 29.9999842; 0.0000000
21.4920373; 223.8953991; 1.6261275; -1.5757501; 0.0005465; 29.9999842; 0.0000000
21.9918521; 224.3952080; 1.6237201; -1.5754750; 0.0005538; 29.9999842; 0.0000000
22.4916670; 224.8950176; 1.6214511; -1.5751967; 0.0005595; 29.9999842; 0.0000000
22.9914818; 225.3948278; 1.6193218; -1.5749161; 0.0005633; 29.9999842; 0.0000000
23.4912966; 225.8946385; 1.6173331; -1.5746340; 0.0005652; 29.9999842; 0.0000000
23.9911114; 226.3944498; 1.6154856; -1.5743515; 0.0005648; 29.9999842; -0.0000000
24.4909263; 226.8942616; 1.6137792; -1.5740698; 0.0005621; 29.9999842; -0.0000000
24.9907411; 227.3940738; 1.6122131; -1.5737901; 0.0005568; 29.9999842; -0.0000000
25.4905559; 227.8938865; 1.6107860; -1.5735137; 0.0005487; 29.9999842; -0.0000000
25.9903707; 228.3936995; 1.6094960; -1.5732420; 0.0005377; 29.9999842; -0.0000000
26.4901855; 228.8935129; 1.6083402; -1.5729767; 0.0005236; 29.9999842; -0.0000000
26.9900004; 229.3933265; 1.6073151; -1.5727191; 0.0005062; 29.9999842; -0.0000000
27.4898152; 229.8931404; 1.6064165; -1.5724712; 0.0004853; 29.9999842; -0.0000000
27.9896300; 230.3929545; 1.6056390; -1.5722346; 0.0004608; 29.9999842; -0.0000000
28.4894448; 230.8927688; 1.6049766; -1.5720112; 0.0004324; 29.9999841; -0.0000000
28.9892596; 231.3925831; 1.6044221; -1.5718030; 0.0004000; 29.9999841; -0.0000000
29.4890745; 231.8923976; 1.6039675; -1.5716119; 0.0003636; 29.9999841; -0.0000000
29.9888893; 232.3922122; 1.6036036; -1.5714402; 0.0003229; 29.9999841; 0.0000000
30.4887041; 232.8920268; 1.6033203; -1.5712898; 0.0002778; 29.9999841; 0.0000000
30.9885189; 233.3918414; 1.6031063; -1.5711631; 0.0002284; 29.9999841; 0.0000000
31.4883338; 233.8916561; 1.6029494; -1.5710622; 0.0001744; 29.9999842; -0.0000001
31.9881486; 234.3914707; 1.6028359; -1.5709895; 0.0001160; 29.9999841; -0.0000000
32.4879634; 234.8912854; 1.6027513; -1.5709470; 0.0000532; 29.9999841; 0.0000001
32.9877782; 235.3911001; 1.6026799; -1.5709369; -0.0000138; 29.9999842; 0.0000003
33.4875930; 235.8909147; 1.6026050; -1.5709614; -0.0000848; 29.9999842; 0.0000003
33.9874079; 236.3907294; 1.6025088; -1.5710222; -0.0001595; 29.9999842; 0.0000004
34.4872227; 236.8905440; 1.6023728; -1.5711213; -0.0002378; 29.9999842; 0.0000005
34.9870375; 237.3903586; 1.6021773; -1.5712603; -0.0003191; 29.9999842; 0.0000006
35.4868523; 237.8901732; 1.6019021; -1.5714407; -0.0004031; 29.9999842; 0.0000007
35.9866671; 238.3899877; 1.6015261; -1.5716635; -0.0004890; 29.9999842; 0.0000009
36.4864820; 238.8898021; 1.6010280; -1.5719297; -0.0005763; 29.9999842; 0.0000010
36.9862968; 239.3896163; 1.6003859; -1.5722396; -0.0006640; 29.9999842; 0.0000012
37.4861116; 239.8894303; 1.5995780; -1.5725933; -0.0007512; 29.9999842; -0.0000007
37.9859264; 240.3892440; 1.5985824; -1.5729903; -0.0008367; 29.9999842; -0.0000071
38.4857413; 240.8890571; 1.5973778; -1.5734293; -0.0009191; 29.9999841; 0.0000433
38.9855561; 241.3888697; 1.5959437; -1.5739084; -0.0009970; 29.9999848; 0.0004833
39.4853709; 241.8886814; 1.5942606; -1.5744251; -0.0010687; 29.9999929; 0.0001934
39.9851857; 242.3884922; 1.5923107; -1.5749756; -0.0011323; 29.9999961; -0.0936547
40.4850005; 242.8883019; 1.5900780; -1.5755556; -0.0011861; 29.9984357; -0.3777876
40.9848154; 243.3881100; 1.5875491; -1.5761597; -0.0012278; 29.9921406; -0.8582952
41.4846302; 243.8879166; 1.5847137; -1.5767810; -0.0012545; 29.9778338; -1.5034314
41.9844450; 244.3877213; 1.5815651; -1.5774115; -0.0012642; 29.9527569; -2.2813479
42.4842598; 244.8875239; 1.5781010; -1.5780423; -0.0012550; 29.9146644; -3.1601165
42.9840746; 245.3873242; 1.5743235; -1.5786633; -0.0012242; 29.8618184; -4.1077444
43.4838895; 245.8871221; 1.5702405; -1.5792629; -0.0011687; 29.7929853; -5.0921451
43.9837043; 246.3869176; 1.5658659; -1.5798280; -0.0010853; 29.7074354; -6.0811185
44.4835191; 246.8867107; 1.5612204; -1.5803438; -0.0009701; 29.6049464; -7.0423344
44.9833339; 247.3865015; 1.5563331; -1.5807933; -0.0008193; 29.4858122; -7.9433189
45.4831488; 247.8862903; 1.5512414; -1.5811579; -0.0006289; 29.3508560; -8.7514400
45.9829636; 248.3860775; 1.5459932; -1.5814166; -0.0003952; 29.2014477; -9.4338882
46.4827784; 248.8858637; 1.5406466; -1.5815472; -0.0001151; 29.0395274; -9.9576377
46.9825932; 249.3856497; 1.5352718; -1.5815258; 0.0002131; 28.8676325; -10.2893627
47.4824080; 249.8854362; 1.5299507; -1.5813283; 0.0005889; 28.6889291; -10.3952718
47.9822229; 250.3852244; 1.5247771; -1.5809320; 0.0010059; 28.5072487; -10.2573357
48.4820377; 250.8850151; 1.5198553; -1.5803173; 0.0014675; 28.3268370; -9.9669224
48.9818525; 251.3848093; 1.5153006; -1.5794575; 0.0019903; 28.1504256; -9.6345162
49.4816673; 251.8846077; 1.5112438; -1.5783202; 0.0025727; 27.9788405; -9.2677969
49.9814821; 252.3844109; 1.5078302; -1.5768802; 0.0031987; 27.8127875; -8.8756379
50.4812970; 252.8842189; 1.5052160; -1.5751187; 0.0038552; 27.6528262; -8.4678841
50.9811118; 253.3840309; 1.5035650; -1.5730241; 0.0045289; 27.4993464; -8.0538880
51.4809266; 253.8838452; 1.5030455; -1.5705908; 0.0052072; 27.3525711; -7.6435564
51.9807414; 254.3836590; 1.5038268; -1.5678200; 0.0058748; 27.2125416; -7.2498953
52.4805563; 254.8834682; 1.5060754; -1.5647216; 0.0065145; 27.0790548; -6.8854195
52.9803711; 255.3832672; 1.5099508; -1.5613131; 0.0071133; 26.9516667; -6.5578051
53.4801859; 255.8830491; 1.5156026; -1.5576173; 0.0076638; 26.8297776; -6.2705574
53.9800007; 256.3828056; 1.5231681; -1.5536592; 0.0081627; 26.7127073; -6.0238556
54.4798155; 256.8825270; 1.5327717; -1.5494648; 0.0086101; 26.5997576; -5.8153966
54.9796304; 257.3822023; 1.5445250; -1.5450593; 0.0090086; 26.4902597; -5.6411062
55.4794452; 257.8818196; 1.5585273; -1.5404660; 0.0093628; 26.3836094; -5.4956554
55.9792600; 258.3813659; 1.5748669; -1.5357057; 0.0096787; 26.2792927; -5.3727756
56.4790748; 258.8808273; 1.5936224; -1.5307956; 0.0099636; 26.1769066; -5.2654090
56.9788896; 259.3801891; 1.6148645; -1.5257494; 0.0102259; 26.0761765; -5.1657564
57.4787045; 259.8794359; 1.6386583; -1.5205758; 0.0104749; 25.9769732; -5.0653069
57.9785193; 260.3785513; 1.6650654; -1.5152793; 0.0107205; 25.8793297; -4.9549499
58.4783341; 260.8775182; 1.6941467; -1.5098581; 0.0109725; 25.7834558; -4.8301236
58.9781489; 261.3763181; 1.7259640; -1.5043106; 0.0112241; 25.6896527; -4.7036871
59.4779638; 261.8749318; 1.7605789; -1.4986400; 0.0114631; 25.5979747; -4.5867514
59.9777786; 262.3733393; 1.7980494; -1.4928560; 0.0116762; 25.5082586; -4.4822713
60.4775934; 262.8715200; 1.8384272; -1.4869740; 0.0118574; 25.4202802; -4.3895241
60.9774082; 263.3694529; 1.8817561; -1.4810073; 0.0120160; 25.3338262; -4.3073792
61.4772230; 263.8671171; 1.9280743; -1.4749657; 0.0121578; 25.2487022; -4.2348428
61.9770379; 264.3644911; 1.9774155; -1.4688563; 0.0122880; 25.1647311; -4.1709508
62.4768527; 264.8615531; 2.0298103; -1.4626838; 0.0124107; 25.0817520; -4.1147170
62.9766675; 265.3582811; 2.0852874; -1.4564509; 0.0125297; 24.9996218; -4.0651212
63.4764823; 265.8546525; 2.1438742; -1.4501587; 0.0126484; 24.9182157; -4.0211198
63.9762971; 266.3506443; 2.2055980; -1.4438064; 0.0127696; 24.8374283; -3.9816718
64.4761120; 266.8462328; 2.2704865; -1.4373923; 0.0128959; 24.7571737; -3.9454441
64.9759268; 267.3413863; 2.3385675; -1.4309134; 0.0130292; 24.6773918; -3.9120585
65.4757416; 267.8360823; 2.4098714; -1.4243659; 0.0131706; 24.5980295; -3.8806019
65.9755564; 268.3302975; 2.4844304; -1.4177457; 0.0133201; 24.5190516; -3.8502556
66.4753713; 268.8240049; 2.5622782; -1.4110489; 0.0134777; 24.4404391; -3.8205593
66.9751861; 269.3171761; 2.6434501; -1.4042721; 0.0136398; 24.3621821; -3.7845160
67.4750009; 269.8097818; 2.7279824; -1.3974114; 0.0138151; 24.2844148; -3.6814566
67.9748157; 270.3017916; 2.8159145; -1.3904593; 0.0140056; 24.2085256; -3.5591516
68.4746305; 270.7931733; 2.9072884; -1.3834108; 0.0141996; 24.1349306; -3.4322783
68.9744454; 271.2838938; 3.0021472; -1.3762659; 0.0143903; 24.0637459; -3.3079069
69.4742602; 271.7739191; 3.1005327; -1.3690278; 0.0145714; 23.9949409; -3.1842721
69.9740750; 272.2632148; 3.2024842; -1.3617016; 0.0147432; 23.9285205; -3.0207335
70.4738898; 272.7517461; 3.3080382; -1.3542916; 0.0149069; 23.8653405; -2.8196965
70.9737046; 273.2394778; 3.4172289; -1.3468023; 0.0150594; 23.8062140; -2.6011581
71.4735195; 273.7263743; 3.5300875; -1.3392400; 0.0151985; 23.7515396; -2.3810603
71.9733343; 274.2124004; 3.6466414; -1.3316118; 0.0153228; 23.7013808; -2.1708520
72.4731491; 274.6975208; 3.7669142; -1.3239251; 0.0154323; 23.6555576; -1.9781532
72.9729639; 275.1817008; 3.8909254; -1.3161873; 0.0155274; 23.6137245; -1.8074856
73.4727788; 275.6649058; 4.0186908; -1.3084053; 0.0156093; 23.5754357; -1.6610119
73.9725936; 276.1471019; 4.1502226; -1.3005855; 0.0156791; 23.5401948; -1.5392481
74.4724084; 276.6282554; 4.2855298; -1.2927335; 0.0157384; 23.5074902; -1.4417317
74.9722232; 277.1083334; 4.4246186; -1.2848542; 0.0157884; 23.4768162; -1.3676298
75.4720380; 277.5873032; 4.5674927; -1.2769519; 0.0158305; 23.4476816; -1.3162565
75.9718529; 278.0651326; 4.7141536; -1.2690303; 0.0158656; 23.4196073; -1.2873510
76.4716677; 278.5417899; 4.8646009; -1.2610926; 0.0158946; 23.3921168; -1.2801421
76.9714825; 279.0172438; 5.0188324; -1.2531416; 0.0159189; 23.3647483; -1.2861390
77.4712973; 279.4914606; 5.1768439; -1.2451787; 0.0159412; 23.3372192; -1.2933717
77.9711121; 279.9643306; 5.3386039; -1.2372062; 0.0159628; 23.3095025; -1.2997969
78.4709270; 280.4358968; 5.5041318; -1.2292228; 0.0159843; 23.2816149; -1.3060551
78.9707418; 280.9061284; 5.6734225; -1.2212295; 0.0160026; 23.2535593; -1.3113537
79.4705566; 281.3749947; 5.8464702; -1.2132258; 0.0160275; 23.2253558; -1.2442096
79.9703714; 281.8424654; 6.0232695; -1.2052137; 0.0160274; 23.1985647; -1.0895536
80.4701863; 282.3085130; 6.2038085; -1.1972257; 0.0158916; 23.1750783; -0.8650159
80.9700011; 282.7731266; 6.3880462; -1.1893620; 0.0154864; 23.1564150; -0.5987440
81.4698159; 283.2363141; 6.5758766; -1.1817917; 0.0146664; 23.1434880; -0.3235896
81.9696307; 283.6981302; 6.7670988; -1.1747741; 0.0131777; 23.1364986; -0.0770845
82.4694455; 284.1587620; 6.9613877; -1.1686493; 0.0119605; 23.1348333; 0.0988488
82.9692604; 284.6182458; 7.1584925; -1.1623780; 0.0134468; 23.1369687; 0.1692289
83.4690752; 285.0762553; 7.3586728; -1.1548549; 0.0164958; 23.1406242; 0.1715419
83.9688900; 285.5324851; 7.5624955; -1.1463411; 0.0176159; 23.1443290; 0.1735528
84.4687048; 285.9871630; 7.7704490; -1.1372199; 0.0189250; 23.1480767; 0.1750215
84.9685196; 286.4399528; 7.9827143; -1.1275705; 0.0196558; 23.1518555; 0.1760584
85.4683345; 286.8906526; 8.1994230; -1.1175908; 0.0202611; 23.1556560; 0.1766575
85.9681493; 287.3391125; 8.4206722; -1.1073328; 0.0207506; 23.1594688; 0.1768059
86.4679641; 287.7851845; 8.6465248; -1.0968604; 0.0211191; 23.1632843; 0.1764932
86.9677789; 288.2287106; 8.8769968; -1.0862615; 0.0212444; 23.1670923; 0.1757111
87.4675938; 288.6694936; 9.1120087; -1.0756974; 0.0209981; 23.1708828; 0.1744573
87.9674086; 289.1073075; 9.3513464; -1.0654082; 0.0201781; 23.1746457; 0.1724905
88.4672234; 289.5448359; 9.5962617; -1.0557039; 0.0183837; 23.1783656; 0.1702225
88.9670382; 289.9797090; 9.8449439; -1.0472261; 0.0151739; 23.1820359; 0.1675821
89.4668530; 290.4109430; 10.0958529; -1.0409022; 0.0096773; 23.1856488; 0.1642145
89.9666679; 290.8419227; 10.3493392; -1.0380558; 0.0012972; 23.1891885; 0.1606915
90.4664827; 291.2715252; 10.6023369; -1.0399505; -0.0091748; 23.1926518; 0.1575430
90.9662975; 291.7038618; 10.8541750; -1.0479805; -0.0244122; 23.1960467; 0.1552053
91.4661123; 292.1367965; 11.0996192; -1.0615084; -0.0135460; 23.1993907; 0.1409871
91.9659271; 292.5715676; 11.3422075; -1.0605457; 0.0073996; 23.2024280; 0.1250792
92.4657420; 293.0078464; 11.5875611; -1.0560022; 0.0117565; 23.2051222; 0.1142535
92.9655568; 293.4411334; 11.8345053; -1.0492131; 0.0159365; 23.2075830; 0.1084880
93.4653716; 293.8755538; 12.0866854; -1.0401070; 0.0201293; 23.2099193; 0.1066175
93.9651864; 294.3043977; 12.3413970; -1.0293498; 0.0227279; 23.2122152; 0.1106034
94.4650013; 294.7305882; 12.6010803; -1.0176604; 0.0239395; 23.2145966; 0.1212861
94.9648161; 295.1542140; 12.8661816; -1.0055568; 0.0243631; 23.2172078; 0.1405333
95.4646309; 295.5748210; 13.1365708; -0.9933671; 0.0242867; 23.2202329; 0.1704913
95.9644457; 295.9922434; 13.4121325; -0.9812979; 0.0238909; 23.2239025; 0.2134570
96.4642605; 296.4064455; 13.6927320; -0.9694847; 0.0232801; 23.2284959; 0.2717896
96.9640754; 296.8174368; 13.9781939; -0.9580234; 0.0225190; 23.2343434; 0.3478566
97.4638902; 297.2252315; 14.2682951; -0.9469803; 0.0216607; 23.2418252; 0.4612942
97.9637050; 297.6291334; 14.5622541; -0.9364116; 0.0207122; 23.2517432; 0.6029012
98.4635198; 298.0299781; 14.8603740; -0.9263146; 0.0197250; 23.2646995; 0.7729567
98.9633346; 298.4281194; 15.1626246; -0.9166939; 0.0187474; 23.2812996; 0.9811465
99.4631495; 298.8235631; 15.4687153; -0.9075595; 0.0177306; 23.3023539; 1.2340838
99.9629643; 299.2163086; 15.7783268; -0.8989735; 0.0164129; 23.3288088; 1.5398953
100.4627791; 299.6064075; 16.0910688; -0.8912154; 0.0146025; 23.3617775; 1.9195797
100.9625939; 299.9940320; 16.4064961; -0.8844072; 0.0126639; 23.4028100; 2.4847498
101.4624088; 300.3799200; 16.7245755; -0.8786286; 0.0104480; 23.4558169; 3.0503554
101.9622236; 300.7642185; 17.0447236; -0.8740045; 0.0079860; 23.5207264; 3.6763145
102.4620384; 301.1472041; 17.3663732; -0.8706750; 0.0052595; 23.5987187; 4.3293479
102.9618532; 301.5292384; 17.6889366; -0.8687768; 0.0023014; 23.6902357; 4.8666287
103.4616680; 301.9107607; 18.0118142; -0.8684074; -0.0008171; 23.7926899; 5.1213057
103.9614829; 302.2922720; 18.3344107; -0.8696139; -0.0039815; 23.9000315; 5.1144961
104.4612977; 302.6743101; 18.6561577; -0.8723549; -0.0069972; 24.0067513; 4.9792463
104.9611125; 303.0574208; 18.9765462; -0.8765146; -0.0097199; 24.1101951; 4.5219004
105.4609273; 303.4422551; 19.2952448; -0.8819368; -0.0120716; 24.2037545; 4.0635206
105.9607421; 303.8291315; 19.6117563; -0.8884278; -0.0139770; 24.2875225; 3.6293481
106.4605570; 304.2182596; 19.9256346; -0.8957531; -0.0153742; 24.3620967; 3.2189702
106.9603718; 304.6103090; 20.2369462; -0.9037124; -0.0164734; 24.4280480; 2.8561603
107.4601866; 305.0050935; 20.5451496; -0.9122984; -0.0181200; 24.4864173; 2.5385448
107.9600014; 305.4023495; 20.8494671; -0.9221836; -0.0213797; 24.5381792; 2.2669964
108.4598163; 305.8017648; 21.1486504; -0.9342519; -0.0288739; 24.5843120; 2.0261359
108.9596311; 306.2051621; 21.4419783; -0.9502057; -0.0306032; 24.6254702; 1.7821737
109.4594459; 306.6124487; 21.7300523; -0.9579681; -0.0055094; 24.6616158; 1.5289650
109.9592607; 307.0214657; 22.0169897; -0.9605013; -0.0075940; 24.6925838; 1.2939278
110.4590755; 307.4311123; 22.3023401; -0.9642862; -0.0082700; 24.7187609; 1.1298810
110.9588904; 307.8430895; 22.5867816; -0.9688908; -0.0099187; 24.7415966; 0.9627397
111.4587052; 308.2548766; 22.8680726; -0.9742493; -0.0115212; 24.7610377; 0.8461262
111.9585200; 308.6692418; 23.1476498; -0.9803501; -0.0128481; 24.7781113; 0.7442575
112.4583348; 309.0861465; 23.4250657; -0.9870519; -0.0138681; 24.7931197; 0.6451602
112.9581496; 309.5035735; 23.6986826; -0.9941567; -0.0145537; 24.8061223; 0.5716903
113.4579645; 309.9232600; 23.9694479; -1.0015385; -0.0149539; 24.8176385; 0.5102869
113.9577793; 310.3452877; 24.2372831; -1.0090685; -0.0151411; 24.8279133; 0.4582091
114.4575941; 310.7695048; 24.5020269; -1.0166556; -0.0151672; 24.8371359; 0.4143192
114.9574089; 311.1957743; 24.7635801; -1.0242352; -0.0151432; 24.8454721; 0.3775528
115.4572238; 311.6240045; 25.0219113; -1.0316891; -0.0145893; 24.8530662; 0.3470523
115.9570386; 312.0540589; 25.2770578; -1.0389640; -0.0145596; 24.8600447; 0.3215105
116.4568534; 312.4857693; 25.5290688; -1.0456562; -0.0122036; 24.8665079; 0.3018872
116.9566682; 312.9189517; 25.7784111; -1.0511718; -0.0101551; 24.8725750; 0.2881753
117.4564830; 313.3534424; 26.0254297; -1.0566456; -0.0117474; 24.8783652; 0.2780336
117.9562979; 313.7893646; 26.2698889; -1.0628970; -0.0131583; 24.8839504; 0.2708557
118.4561127; 314.2268875; 26.5115042; -1.0696341; -0.0137781; 24.8893902; 0.2667107
118.9559275; 314.6660562; 26.7501018; -1.0766354; -0.0141850; 24.8947455; 0.2655750
119.4557423; 315.1069060; 26.9855880; -1.0837604; -0.0143086; 24.9000769; 0.2674876
119.9555571; 315.5494282; 27.2179174; -1.0909232; -0.0143490; 24.9054456; 0.2725089
120.4553720; 315.9936069; 27.4470686; -1.0981004; -0.0143718; 24.9109138; 0.2807329
120.9551868; 316.4394217; 27.6730240; -1.1052898; -0.0143964; 24.9165459; 0.2922993
121.4550016; 316.8868522; 27.8957666; -1.1124908; -0.0144178; 24.9224086; 0.3073962
121.9548164; 317.3358776; 28.1152798; -1.1197018; -0.0144365; 24.9285726; 0.3262505
122.4546313; 317.7864764; 28.3315481; -1.1269214; -0.0144516; 24.9351130; 0.3491149
122.9544461; 318.2386267; 28.5445566; -1.1341475; -0.0144625; 24.9421099; 0.3762518
123.4542609; 318.6923058; 28.7542917; -1.1413779; -0.0144685; 24.9496485; 0.4079131
123.9540757; 319.1474908; 28.9607409; -1.1486099; -0.0144688; 24.9578188; 0.4443171
124.4538905; 319.6041576; 29.1638935; -1.1558406; -0.0144628; 24.9667153; 0.4856206
124.9537054; 320.0622817; 29.3637400; -1.1630666; -0.0144498; 24.9764352; 0.5318908
125.4535202; 320.5218379; 29.5602730; -1.1702842; -0.0144291; 24.9870768; 0.5830754
125.9533350; 320.9828002; 29.7534870; -1.1774895; -0.0144002; 24.9987373; 0.6389755
126.4531498; 321.4451419; 29.9433786; -1.1846783; -0.0143628; 25.0115095; 0.6992246
126.9529646; 321.9088354; 30.1299465; -1.1918461; -0.0143165; 25.0254785; 0.7632752
127.4527795; 322.3738527; 30.3131921; -1.1989886; -0.0142614; 25.0407181; 0.8303985
127.9525943; 322.8401650; 30.4931186; -1.2061013; -0.0141976; 25.0572875; 0.8996982
128.4524091; 323.3077429; 30.6697318; -1.2131802; -0.0141257; 25.0752272; 0.9701395
128.9522239; 323.7765567; 30.8430397; -1.2202211; -0.0140465; 25.0945572; 1.0405937
129.4520388; 324.2465762; 31.0130522; -1.2272209; -0.0139610; 25.1152744; 1.1098943
129.9518536; 324.7177712; 31.1797810; -1.2341765; -0.0138705; 25.1373525; 1.1768996
130.4516684; 325.1901111; 31.3432394; -1.2410859; -0.0137763; 25.1607424; 1.2405574
130.9514832; 325.6635658; 31.5034416; -1.2479476; -0.0136800; 25.1853738; 1.2999624
131.4512980; 326.1381050; 31.6604030; -1.2547609; -0.0135830; 25.2111589; 1.3544028
131.9511129; 326.6136990; 31.8141391; -1.2615258; -0.0134865; 25.2379959; 1.4033913
132.4509277; 327.0903185; 31.9646659; -1.2682428; -0.0133916; 25.2657734; 1.4466773
132.9507425; 327.5679347; 32.1119989; -1.2749130; -0.0132992; 25.2943758; 1.4842435
133.4505573; 328.0465192; 32.2561537; -1.2815377; -0.0132098; 25.3236874; 1.5162868
133.9503721; 328.5260444; 32.3971454; -1.2881185; -0.0131236; 25.3535967; 1.5438821
134.4501870; 329.0064687; 32.5349841; -1.2946567; -0.0130403; 25.3840142; 1.5659546
134.9500018; 329.4877819; 32.6696890; -1.3011541; -0.0129599; 25.4148294; 1.5840711
135.4498166; 329.9699596; 32.8012739; -1.3076119; -0.0128818; 25.4459631; 1.5990277
135.9496314; 330.4529765; 32.9297521; -1.3140312; -0.0128055; 25.4773522; 1.6115876
136.4494463; 330.9368075; 33.0551367; -1.3204126; -0.0127302; 25.5089487; 1.6225201
136.9492611; 331.4214282; 33.1774407; -1.3267566; -0.0126552; 25.5407201; 1.6325784
137.4490759; 331.9068141; 33.2966772; -1.3330631; -0.0125797; 25.5726486; 1.6424844
137.9488907; 332.3929414; 33.4128599; -1.3393317; -0.0125031; 25.6047307; 1.6529172
138.4487055; 332.8797862; 33.5260025; -1.3455615; -0.0124246; 25.6369760; 1.6645070
138.9485204; 333.3673250; 33.6361198; -1.3517516; -0.0123435; 25.6694065; 1.6778318
139.4483352; 333.8555343; 33.7432273; -1.3579004; -0.0122591; 25.7020551; 1.6934170
139.9481500; 334.3443909; 33.8473413; -1.3640061; -0.0121709; 25.7349651; 1.7117362
140.4479648; 334.8338718; 33.9484796; -1.3700666; -0.0120782; 25.7681883; 1.7332140
140.9477796; 335.3239540; 34.0466610; -1.3760796; -0.0119805; 25.8017849; 1.7582278
141.4475945; 335.8146149; 34.1419059; -1.3820423; -0.0118771; 25.8358216; 1.7871109
141.9474093; 336.3058319; 34.2342362; -1.3879518; -0.0117675; 25.8703716; 1.8201549
142.4472241; 336.7975826; 34.3236758; -1.3938048; -0.0116511; 25.9055131; 1.8576111
142.9470389; 337.2898448; 34.4102500; -1.3995979; -0.0115275; 25.9413287; 1.8996916
143.4468538; 337.7825965; 34.4939865; -1.4053272; -0.0113962; 25.9779045; 1.9465701
143.9466686; 338.2758159; 34.5749148; -1.4109887; -0.0112565; 26.0153295; 1.9983814
144.4464834; 338.7694816; 34.6530668; -1.4165782; -0.0111081; 26.0536948; 2.0552204
