# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2
1293.6733144; 17.1203970; 110.0782453; -3.0710220; 0.0020631; 29.9999979; -0.0000559
1295.1723565; 17.2283704; 108.5831072; -3.0680076; 0.0019533; 29.9999951; -0.0000001
1296.6713986; 17.3407144; 107.0882991; -3.0651819; 0.0018133; 29.9999951; 0.0000000
1298.1704406; 17.4571153; 105.5938085; -3.0625840; 0.0016511; 29.9999951; 0.0000000
1299.6694827; 17.5772109; 104.0996165; -3.0602400; 0.0014759; 29.9999951; 0.0000000
1301.1685248; 17.7006102; 102.6056985; -3.0581622; 0.0012964; 29.9999951; -0.0000000
1302.6675669; 17.8269134; 101.1120267; -3.0563508; 0.0011205; 29.9999951; -0.0000000
1304.1666090; 17.9557286; 99.6185711; -3.0547957; 0.0009545; 29.9999951; -0.0000000
1305.6656510; 18.0866861; 98.1253015; -3.0534780; 0.0008036; 29.9999951; -0.0000000
1307.1646931; 18.2194501; 96.6321864; -3.0523718; 0.0006720; 29.9999950; -0.0000001
1308.6637352; 18.3537331; 95.1391389; -3.0514456; 0.0005633; 29.9999950; -0.0000001
1310.1627773; 18.4892855; 93.6462140; -3.0506639; 0.0004798; 29.9999950; -0.0000001
1311.6618193; 18.6259209; 92.1533971; -3.0499869; 0.0004238; 29.9999950; -0.0000001
1313.1608614; 18.7635135; 90.6606793; -3.0493728; 0.0003961; 29.9999950; -0.0000001
1314.6599035; 18.9020028; 89.1680579; -3.0487754; 0.0004019; 29.9999950; -0.0000001
1316.1589456; 19.0413862; 87.6755350; -3.0481755; 0.0003983; 29.9999950; -0.0000000
1317.6579877; 19.1816528; 86.1831079; -3.0475947; 0.0003764; 29.9999950; 0.0000000
1319.1570297; 19.3228587; 84.6906975; -3.0468650; 0.0005955; 29.9999950; 0.0000000
1320.6560718; 19.4653565; 83.1984238; -3.0458891; 0.0007072; 29.9999950; 0.0000001
1322.1551139; 19.6094399; 81.7063266; -3.0447323; 0.0008365; 29.9999950; 0.0000001
1323.6541560; 19.7553944; 80.2144333; -3.0433762; 0.0009734; 29.9999950; 0.0000001
1325.1531981; 19.9035261; 78.7227787; -3.0418078; 0.0011195; 29.9999950; 0.0000001
1326.6522401; 20.0541600; 77.2313958; -3.0400171; 0.0012696; 29.9999950; 0.0000001
1328.1512822; 20.2076305; 75.7403204; -3.0380010; 0.0014197; 29.9999951; 0.0000001
1329.6503243; 20.3642715; 74.2495887; -3.0357633; 0.0015645; 29.9999951; 0.0000001
1331.1493664; 20.5244049; 72.7592375; -3.0333161; 0.0016983; 29.9999951; 0.0000001
1332.6484085; 20.6883283; 71.2693033; -3.0306800; 0.0018153; 29.9999951; 0.0000001
1334.1474505; 20.8563012; 69.7798204; -3.0278849; 0.0019095; 29.9999951; -0.0000000
1335.6464926; 21.0285323; 68.2908194; -3.0249692; 0.0019750; 29.9999951; -0.0000000
1337.1455347; 21.2051661; 66.8023247; -3.0219799; 0.0020067; 29.9999951; 0.0000167
1338.6445768; 21.3862721; 65.3143520; -3.0189712; 0.0020002; 29.9999959; 0.0000498
1340.1436189; 21.5718344; 63.8269055; -3.0160030; 0.0019521; 29.9999984; -0.1112868
1341.6426609; 21.7617451; 62.3399747; -3.0131399; 0.0018609; 29.9944371; -0.7681188
1343.1417030; 21.9558016; 60.8535320; -3.0104432; 0.0017330; 29.9560240; -2.1180405
1344.6407451; 22.1537231; 59.3675326; -3.0079562; 0.0015837; 29.8498460; -3.8739295
1346.1397872; 22.3551821; 57.8819160; -3.0057000; 0.0014261; 29.6546614; -5.7686482
1347.6388292; 22.5598336; 56.3966083; -3.0036814; 0.0012672; 29.3616084; -7.5567770
1349.1378713; 22.7673308; 54.9115235; -3.0018986; 0.0011117; 28.9732324; -9.0935396
1350.6369134; 22.9771581; 53.4278352; -3.0003401; 0.0009695; 28.4988596; -9.8852482
1352.1359555; 23.1891347; 51.9444973; -2.9989919; 0.0008308; 27.9740628; -9.9030418
1353.6349976; 23.4029675; 50.4614178; -2.9978289; 0.0007270; 27.4382587; -9.8187766
1355.1340396; 23.6184401; 48.9785058; -2.9967736; 0.0006991; 26.8964778; -9.6939313
1356.6330817; 23.8354978; 47.4956415; -2.9957133; 0.0007287; 26.3506603; -9.5475254
1358.1321238; 24.0542081; 46.0127796; -2.9945928; 0.0007556; 25.8018025; -9.3955717
1359.6311659; 24.2746653; 44.5297026; -2.9934516; 0.0007804; 25.2500356; -9.2467832
1361.1302080; 24.4969780; 43.0461260; -2.9922313; 0.0008592; 24.6949725; -9.1069476
1362.6292500; 24.7212675; 41.5625279; -2.9908304; 0.0010072; 24.1358296; -9.0151299
1364.1282921; 24.9474218; 40.0815654; -2.9892607; 0.0010891; 23.5692629; -8.9317975
1365.6273342; 25.1761070; 38.6002289; -2.9875678; 0.0011695; 22.9941704; -8.8637532
1367.1263763; 25.4074757; 37.1187303; -2.9857601; 0.0012356; 22.4088731; -8.8109225
1368.6254184; 25.6416177; 35.6374838; -2.9838634; 0.0012917; 21.8115040; -8.7722939
1370.1244604; 25.8785939; 34.1569105; -2.9818886; 0.0013286; 21.2000385; -8.7471739
1371.6235025; 26.1184096; 32.6773922; -2.9799176; 0.0013043; 20.5722353; -8.8115878
1373.1225446; 26.3613021; 31.1975829; -2.9778588; 0.0014435; 19.9198139; -8.7570839
1374.6215867; 26.6075126; 29.7180647; -2.9754030; 0.0018914; 19.2495327; -8.6405140
1376.1206288; 26.8579454; 28.2393838; -2.9720251; 0.0027331; 18.5644693; -8.4588005
1377.6196708; 27.1144099; 26.7621358; -2.9670339; 0.0040911; 17.8683890; -8.2094280
1379.1187129; 27.3798948; 25.2870787; -2.9595127; 0.0061008; 17.1658606; -7.8939849
1380.6177550; 27.6588611; 23.8152297; -2.9483636; 0.0088884; 16.4620758; -7.5149842
1382.1167971; 27.9576963; 22.3470026; -2.9323089; 0.0126090; 15.7629117; -7.0773360
1383.6158392; 28.2850109; 20.8826125; -2.9098638; 0.0174286; 15.0748445; -6.6272965
1385.1148812; 28.6506726; 19.4276516; -2.8793642; 0.0234417; 14.4007549; -6.1773329
1386.6139233; 29.0673948; 17.9868965; -2.8388468; 0.0308603; 13.7426918; -5.7461225
1388.1129654; 29.5504580; 16.5674742; -2.7860027; 0.0399518; 13.1009244; -5.3499041
1389.6120075; 30.1177627; 15.1800900; -2.7180976; 0.0510247; 12.4737628; -5.0013062
1391.1110495; 30.7895269; 13.8407747; -2.6319385; 0.0643789; 11.8575048; -4.7166248
1392.6100916; 31.5871747; 12.5731634; -2.5240336; 0.0800367; 11.2454249; -4.5348156
1394.1091337; 32.5305716; 11.4108626; -2.3910848; 0.0978326; 10.6237387; -4.5398790
1395.6081758; 33.6330835; 10.3991559; -2.2310686; 0.1156671; 9.9625742; -4.9402429
1397.1072179; 34.8935914; 9.5936349; -2.0423018; 0.1374208; 9.1892122; -2.2269997
1398.6062599; 36.2893876; 9.0554463; -1.8362345; 0.1368571; 8.8184402; -1.1451207
1400.1053020; 37.7713584; 8.8038270; -1.6467323; 0.1148692; 8.6215845; -1.1893100
1401.6043441; 39.2835640; 8.8016192; -1.5121279; 0.0543702; 8.4122570; -1.0665782
1403.1033862; 40.7582835; 8.8974641; -1.5411151; -0.1174943; 8.2199986; 2.7071690
