# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2
621.4452013; 45.6740664; 203.0780989; 2.0676943; 0.0412190; 13.6719975; -3.6145422
623.9409652; 43.5470702; 201.7713347; 2.1783433; 0.0474787; 12.9954387; -3.4213994
626.4367291; 41.5918354; 200.2227445; 2.3061327; 0.0549924; 12.3208529; -3.3086522
628.9324929; 39.8688948; 198.4219349; 2.4542042; 0.0637897; 11.6313451; -3.3948319
631.4282568; 38.4541629; 196.3713652; 2.6254305; 0.0742314; 10.8785473; -3.3314904
633.9240206; 37.4444189; 194.0949699; 2.8290558; 0.0876522; 10.0853143; -0.8878942
636.4197845; 36.9418421; 191.6561694; 3.0479979; 0.0880310; 9.8631443; -0.8758933
638.9155484; 36.9789026; 189.1630840; -3.0205588; 0.0816677; 9.6389610; -0.2017033
641.4113122; 37.5248203; 186.7133796; -2.8285609; 0.0673274; 9.5865928; 1.8996481
643.9070761; 38.4520516; 184.4190686; -2.6905029; 0.0604241; 10.0690073; 1.8349922
646.4028400; 39.6818842; 182.3418875; -2.4955166; 0.1149578; 10.5140061; 1.7369802
648.8986038; 41.4216852; 180.5584015; -2.2695816; 0.0610873; 10.9185397; 1.8931710
651.3943677; 43.4875536; 179.0558081; -2.1350998; 0.0471631; 11.3430297; 2.2097261
653.8901315; 45.6804958; 177.8367663; -2.0229455; 0.0420081; 11.8192315; 2.7597704
656.3858954; 47.9743455; 176.8570564; -1.9297400; 0.0328905; 12.3882890; 3.4382393
658.8816593; 50.3504702; 176.0634565; -1.8616121; 0.0209860; 13.0626096; 4.0197092
661.3774231; 52.7565195; 175.3993178; -1.8219966; 0.0124323; 13.8092817; 4.5795059
663.8731870; 55.1738585; 174.8119009; -1.7985540; 0.0074787; 14.6135208; 5.0439980
666.3689508; 57.6063526; 174.2696428; -1.7826265; 0.0053537; 15.4509626; 5.3514532
668.8647147; 60.0480998; 173.7598258; -1.7713231; 0.0037002; 16.2924576; 5.3565523
671.3604786; 62.4970839; 173.2740395; -1.7617951; 0.0039507; 17.0933189; 5.3831918
673.8562424; 64.9493698; 172.8123293; -1.7521208; 0.0037063; 17.8620241; 5.3994457
676.3520063; 67.4054576; 172.3733715; -1.7433348; 0.0033373; 18.6011663; 5.4054432
678.8477701; 69.8654796; 171.9548214; -1.7354442; 0.0030237; 19.3128145; 5.4037284
681.3435340; 72.3294205; 171.5547313; -1.7282277; 0.0026621; 19.9989416; 5.3984213
683.8392979; 74.7955969; 171.1709020; -1.7224463; 0.0020017; 20.6616562; 5.3798782
686.3350617; 77.2635257; 170.7996427; -1.7179366; 0.0016113; 21.3015926; 5.3528029
688.8308256; 79.7331088; 170.4383602; -1.7143075; 0.0013023; 21.9197744; 5.3469854
691.3265894; 82.2038323; 170.0851350; -1.7113959; 0.0010407; 22.5203494; 5.3397195
693.8223533; 84.6753957; 169.7383487; -1.7090887; 0.0008197; 23.1045341; 5.3313088
696.3181172; 87.1476275; 169.3966309; -1.7072857; 0.0006350; 23.6734212; 5.3219684
698.8138810; 89.6203533; 169.0588462; -1.7058997; 0.0004820; 24.2279926; 5.3118554
701.3096449; 92.0934503; 168.7240561; -1.7048556; 0.0003566; 24.7691319; 5.2877765
703.8054087; 94.5669671; 168.3914739; -1.7040898; 0.0002570; 25.2963234; 5.2676231
706.3011726; 97.0407740; 168.0604857; -1.7035495; 0.0001779; 25.8108014; 5.2579453
708.7969365; 99.5146826; 167.7306096; -1.7031891; 0.0001144; 26.3143050; 5.2475661
711.2927003; 101.9886458; 167.4014484; -1.7029709; 0.0000640; 26.8073874; 5.2365856
713.7884642; 104.4626290; 167.0726890; -1.7028637; 0.0000247; 27.2905584; 5.2250842
